tsne1,tsne2,label
-26.670105,25.981066,inside
-5.661039,-5.6075644,inside
-8.829056,11.326986,inside
-9.276118,-7.162656,inside
-4.3079534,-8.270044,inside
-3.6925647,-8.109174,inside
-17.056192,-20.367826,inside
-16.240755,-20.216057,inside
-10.738763,-2.7123647,inside
-16.920025,11.330009,inside
2.554492,-0.72599924,inside
-11.791218,-15.760144,inside
-5.510131,-18.673899,inside
6.9593534,-18.320885,inside
4.4558673,-9.785486,inside
-13.696631,-14.162924,inside
-29.341894,-1.9873313,inside
-22.08181,16.009596,inside
-4.7743945,-7.411906,inside
-0.71448517,-6.157044,inside
8.195772,-21.841963,inside
-18.970718,-10.651395,inside
3.2711294,-2.1148164,inside
-23.309496,13.288196,inside
-9.05881,-1.6203101,inside
20.018194,-16.461731,inside
-6.0038424,-25.880737,inside
14.433381,-22.3216,inside
-20.382355,-5.919137,inside
-14.715052,-2.117984,inside
7.9260345,19.548706,inside
-7.025022,2.9139419,inside
10.774077,8.1786785,inside
-12.812435,-17.035757,inside
-8.686516,-24.548113,inside
-5.324555,-10.883673,inside
-11.184442,-20.00779,inside
-12.093226,-2.9360988,inside
-12.818965,-17.216736,inside
-9.16323,-3.6177514,inside
-4.664708,-21.574041,inside
-6.154719,-5.897009,inside
7.4331107,-4.3901825,inside
19.556572,-5.9876733,inside
16.257952,-18.391035,inside
11.929718,-23.588701,inside
-12.837448,-17.002827,inside
-2.331428,-16.81367,inside
13.437931,-5.8785224,inside
-2.3634548,-9.427501,inside
-4.6687202,1.2346807,inside
-14.409971,-13.537542,inside
-6.601576,-9.797865,inside
18.30956,-25.953424,inside
2.1651518,-5.4836946,inside
-28.377941,5.0253882,inside
-25.31168,12.894508,inside
-31.077501,5.9572916,inside
-7.1564794,-7.759129,inside
-14.245874,16.10165,inside
-3.3925045,-19.703777,inside
0.4118862,-24.973648,inside
1.0597583,-5.9758854,inside
-16.911505,25.507494,inside
-8.684085,-9.565896,inside
-5.4037266,-5.953792,inside
-1.5381949,-4.4454103,inside
16.639816,-3.7457922,inside
-9.332879,-17.14757,inside
-19.828602,-3.6909106,inside
2.0462666,-9.222148,inside
-14.662534,-5.5094366,inside
-24.96848,-18.896229,inside
6.157637,-5.4721513,inside
-12.989681,-7.1433835,inside
30.554392,-22.905653,inside
-7.641794,-10.969367,inside
-12.307485,-13.245726,inside
-16.17406,23.175276,inside
-20.982117,-2.2702847,inside
-21.90504,30.340836,inside
-5.939632,-10.244873,inside
-0.24136546,-7.961644,inside
6.7605753,-8.305852,inside
19.76536,-21.282948,inside
19.960283,-11.350498,inside
-24.592253,-5.609441,inside
23.216276,-12.416355,inside
-7.4619665,-24.973095,inside
5.6941285,-7.365024,inside
-12.239142,-17.916594,inside
6.480388,10.432961,inside
-13.417261,-16.280962,inside
9.01222,24.42717,inside
12.948585,-22.684742,inside
-20.40538,-8.3526535,inside
-0.01825958,-6.3423443,inside
-5.884861,-10.600483,inside
-15.481524,27.677824,inside
-8.6287775,-6.472457,inside
-1.4550614,-2.536123,inside
-9.780062,-9.3079405,inside
10.413871,-6.6987443,inside
-11.061288,14.532258,inside
-13.944438,-14.163834,inside
14.2248335,1.0917363,inside
-6.954941,-3.4140482,inside
-16.199364,23.169102,inside
4.8845787,-22.072346,inside
-3.62692,-5.998267,inside
-13.04563,-4.918141,inside
-11.037184,-6.1423965,inside
-4.192121,-7.056097,inside
19.03277,-12.385555,inside
-12.3357115,6.2256823,inside
-14.515223,-3.6936414,inside
-6.9345894,27.46621,inside
-14.129076,-12.419457,inside
-8.768421,-13.644065,inside
-20.362495,9.338941,inside
-29.8028,14.281753,inside
-7.7485304,-0.8201725,inside
-9.306864,11.749556,inside
-12.938905,-3.382242,inside
-3.8418963,-5.4185176,inside
0.62859434,-4.2647324,inside
-10.206595,-19.334019,inside
-5.6533327,-18.816275,inside
3.6640162,-19.222242,inside
-11.829466,-6.781296,inside
-9.79297,-4.528175,inside
-2.9665918,2.4462833,inside
2.305974,-2.019002,inside
36.876015,-11.496378,inside
36.876015,-11.496378,inside
26.34953,10.57583,inside
-9.130418,-6.961638,inside
0.18697612,1.3372935,inside
-1.4575461,-3.8216558,inside
-9.769674,-15.974401,inside
-10.388533,-3.95797,inside
-1.1142579,15.50196,inside
0.8236306,-5.325263,inside
-1.6924845,-4.832053,inside
10.131361,-10.287226,inside
-0.07059092,-2.824811,inside
0.08035468,-5.794047,inside
-4.3637977,-6.0633984,inside
-7.20501,-18.394197,inside
1.7048303,-16.084976,inside
8.863874,-24.44151,inside
-15.133792,5.6191354,inside
-3.573206,-4.786928,inside
18.148499,-5.962512,inside
-3.2380784,-23.759468,inside
-27.969809,-21.923723,inside
-31.113691,4.349913,inside
21.100653,-20.201908,inside
12.875082,-26.814222,inside
-22.39809,15.91775,inside
5.467054,16.325281,inside
-2.8464806,-2.0405374,inside
-19.84881,-3.686993,inside
-11.365301,12.418403,inside
-3.0492914,2.6271403,inside
-23.149866,-4.0646157,inside
0.42945266,-3.493624,inside
0.8818633,-5.615385,inside
-1.496377,-4.8727865,inside
-22.183815,13.690092,inside
-1.0829967,0.42180303,inside
-26.687038,7.0343256,inside
-3.6856892,-8.257823,inside
-7.5403457,-6.9112444,inside
11.703273,22.244183,inside
24.53061,-17.286547,inside
-28.583912,4.5327473,inside
-0.08319691,-17.26055,inside
-4.6288023,-7.2807217,inside
-8.126908,-15.177021,inside
12.090107,-6.6508074,inside
-5.641785,-29.515038,inside
-13.192123,-1.333656,inside
-6.931979,-21.000824,inside
-10.34065,-19.701714,inside
1.0168815,-26.389994,inside
-8.211497,-19.021675,inside
-21.788532,-11.3125925,inside
-2.2453346,-7.494233,inside
-6.1948395,-21.900383,inside
6.19238,-19.391499,inside
9.742728,0.22901672,inside
-6.473671,-7.3414664,inside
-9.720086,-7.948763,inside
-10.273926,31.956718,inside
-13.265028,-5.617976,inside
-5.8311872,-13.106063,inside
-20.416698,22.925283,inside
-13.523666,-15.261047,inside
6.9910574,-21.510996,inside
-11.3831835,-17.03237,inside
-1.4652568,-5.0963945,inside
-1.1601285,-4.235496,inside
-16.131063,-12.746148,inside
-12.224491,-16.182314,inside
-17.366842,-7.4427824,inside
21.79547,-7.877519,inside
5.295326,-17.776367,inside
-4.4767556,-0.8919145,inside
17.59876,-8.988861,inside
1.9067212,-4.3879776,inside
-5.4524345,-32.327785,inside
-14.584266,-5.312257,inside
-0.5963932,16.69872,inside
-19.17018,-20.5458,inside
-3.3142464,-21.94815,inside
-2.0279367,-7.65559,inside
-10.034397,-25.918852,inside
11.260183,17.21727,inside
-14.107329,24.980446,inside
-9.640677,-21.55963,inside
-5.581044,-9.721308,inside
18.541288,-4.3925905,inside
-8.575708,-21.520031,inside
-11.921605,-7.780444,inside
-14.945166,7.1944013,inside
-9.5306225,-17.443,inside
0.8444442,-25.098213,inside
-7.979479,4.8880563,inside
-19.544641,26.137169,inside
-18.402792,-4.7121534,inside
-10.953405,-1.3110667,inside
-0.5430392,-7.2071476,inside
-20.564222,-23.687561,inside
9.510755,-5.795214,inside
-14.947287,5.7282286,inside
-0.59401816,-10.105225,inside
4.626087,6.14516,inside
12.159029,-2.9645343,inside
9.663137,1.6243209,inside
5.8986187,-4.635998,inside
-14.438163,-11.209296,inside
-5.4865193,17.73958,inside
-0.8312705,-16.79309,inside
-26.479805,-9.876013,inside
-0.2834374,-7.954982,inside
19.356781,-24.369999,inside
-5.6510873,29.931929,inside
-9.481606,14.694104,inside
2.2823384,21.117329,inside
-4.16953,-7.0236726,inside
-14.468675,-5.221445,inside
-8.04601,-13.590993,inside
3.406141,4.3612337,inside
-3.3593705,2.5122976,inside
-23.448042,15.572229,inside
-4.9465694,-13.242237,inside
7.439293,-17.127516,inside
-4.7765055,-20.243023,inside
-12.836881,-27.515902,inside
-5.066147,-7.1564627,inside
10.322678,-19.84466,inside
-3.5314481,-6.2160516,inside
1.5517306,-3.0717275,inside
3.3189025,-3.016288,inside
-14.191986,-5.819768,inside
-4.495415,-20.377445,inside
-0.59157795,-0.50552124,inside
-22.8517,-7.8958554,inside
-21.90504,30.340836,inside
-19.77684,11.957967,inside
-17.870024,-15.964524,inside
-23.36265,15.620675,inside
-15.40211,-16.47262,inside
-0.6502077,-2.7689235,inside
-11.543665,-3.5220668,inside
-4.2530117,-25.978632,inside
8.480976,24.143608,inside
-31.982384,4.843318,inside
-8.811823,-15.595632,inside
-24.461704,-5.490408,inside
1.2728547,-1.6765071,inside
19.674225,-7.9804173,inside
-5.0806813,-7.790413,inside
-13.068657,-17.757957,inside
18.032185,4.2870245,inside
-8.310904,-2.222404,inside
-5.3069024,3.1090364,inside
-17.720871,1.0251613,inside
-17.854914,-9.490372,inside
-6.234108,9.576382,inside
-13.734862,-10.115215,inside
-5.5498466,-4.282467,inside
-10.497161,-8.5384655,inside
20.877953,-5.655021,inside
13.960285,-4.242394,inside
0.4361593,-7.9946513,inside
10.927526,1.8955648,inside
23.60657,4.9337535,inside
-22.260654,-10.016649,inside
-1.7178069,2.5932682,inside
4.3924794,-24.30226,inside
-20.59252,4.1164627,inside
-18.15278,-12.9864645,inside
1.5750217,-5.4586525,inside
-7.960933,-12.978189,inside
-10.729583,-20.78094,inside
-23.278652,22.336416,inside
-4.638959,-10.230067,inside
-4.2822475,-2.32632,inside
20.599548,-6.9892163,inside
-3.7220814,-0.75698066,inside
-16.917099,6.8115034,inside
-6.6223083,-23.188625,inside
-5.470259,-22.726597,inside
3.555375,26.477165,inside
-7.1557937,-3.702367,inside
1.0074611,-5.226543,inside
16.233208,-4.6030874,inside
-8.789807,-9.003327,inside
11.889444,-23.614809,inside
8.457787,-7.3678446,inside
-0.6882851,-6.9621377,inside
-1.666005,-17.186312,inside
4.747658,24.84376,inside
-14.284743,17.337294,inside
-13.807132,-14.155638,inside
14.103526,-7.315937,inside
-9.209685,-10.909827,inside
-5.3449883,-2.4499414,inside
-6.0026426,-0.38260016,inside
-16.416946,-10.201892,inside
-12.211068,-12.330815,inside
-9.948729,-11.98589,inside
-19.004559,1.8449793,inside
2.2506363,-3.4920974,inside
5.829962,14.605424,inside
1.9223921,27.17499,inside
-1.5397791,-5.019234,inside
-15.637137,-6.667153,inside
-10.083183,-16.111322,inside
-8.441658,-20.361313,inside
3.086987,-4.488003,inside
-7.2392306,-5.7749825,inside
-9.770297,-4.3838468,inside
-10.227303,-20.210297,inside
-11.2733135,-17.089115,inside
-10.584165,-6.9956455,inside
-11.1568,-4.664508,inside
-3.6180122,-7.9190383,inside
6.0766735,-19.098793,inside
-16.251472,-8.42825,inside
1.5844479,-2.0058086,inside
-13.958961,-3.6957488,inside
-1.997572,-4.209478,inside
0.66845214,-8.633252,inside
3.0850625,-2.9272895,inside
-16.340055,-11.601301,inside
1.598251,-3.2377453,inside
-3.1885664,-6.0364122,inside
14.915455,-20.515547,inside
-0.77905214,-8.745922,inside
7.206276,-5.9483976,inside
-16.93467,25.476254,inside
13.412604,-23.950489,inside
-13.339872,-5.095619,inside
-19.697899,-16.716248,inside
-13.160973,5.824513,inside
-15.239573,-6.0172896,inside
-3.6681428,8.912493,inside
-23.70425,15.425192,inside
9.507382,-10.912835,inside
-29.941494,14.368376,inside
12.925969,4.7965813,inside
-1.5135897,-0.5527703,inside
-9.636574,-3.817887,inside
-13.931486,-17.099285,inside
-21.288992,-11.956569,inside
-14.325306,-9.02554,inside
-17.392073,-2.3463938,inside
0.2590762,-16.369368,inside
-30.363853,3.039226,inside
0.38066655,-27.175106,inside
13.964565,-20.670244,inside
-28.594086,6.4119334,inside
-9.735734,-15.20093,inside
13.74292,30.582136,inside
-8.264739,-16.715736,inside
9.133473,24.487293,inside
-9.52333,-6.7659307,inside
-1.9590906,-7.3301816,inside
-14.117041,25.007284,inside
-0.70635796,-3.5186684,inside
10.386533,-23.598148,inside
-0.25862345,-3.814165,inside
10.980654,-7.344958,inside
-19.99795,1.3757656,inside
-14.3797455,-9.264359,inside
-9.739326,-9.093127,inside
-12.044345,-18.291904,inside
-15.527237,-2.269822,inside
-4.262427,-6.1681323,inside
-32.131664,3.2251883,inside
12.619241,-4.5684457,inside
-22.326645,15.081477,inside
36.876015,-11.496378,inside
4.144689,-3.9463418,inside
-19.479542,25.881018,inside
11.822545,-25.888805,inside
-8.605326,-8.100695,inside
-22.378748,19.164978,inside
-28.518639,10.027832,inside
-8.993579,-21.641298,inside
-7.10909,-9.509056,inside
-20.623568,12.055136,inside
18.233303,-5.99976,inside
-10.936386,5.477098,inside
-14.497757,-9.522428,inside
25.765982,-15.431045,inside
-7.914148,-14.217013,inside
-12.6539135,4.0017834,inside
-7.320088,-29.878735,inside
-10.358644,-9.240734,inside
18.51626,-10.635175,inside
-16.225803,-5.23493,inside
-18.59581,-16.95428,inside
-1.9451034,0.96921784,inside
-3.0558634,-8.985202,inside
-6.958122,7.564572,inside
-26.613499,3.0280104,inside
-3.782413,7.7674656,inside
-18.322678,-14.737316,inside
0.9523777,-6.6648407,inside
2.1898136,-3.329468,inside
18.880934,-3.404969,inside
-4.6680965,-9.136999,inside
-14.166652,-12.473659,inside
-5.27081,-2.3444502,inside
-6.2211285,0.57210183,inside
0.6088742,-3.472321,inside
-16.373281,-8.323643,inside
9.4710245,-19.963171,inside
-13.532901,-3.157479,inside
6.262658,-20.414862,inside
1.9004596,14.475797,inside
-1.015847,-19.00111,inside
-28.793743,1.4517202,inside
7.0352893,-19.398407,inside
-3.4482322,-19.647646,inside
-1.9884303,-23.232626,inside
6.146336,-5.7452145,inside
-5.41721,-14.847013,inside
14.805327,-3.2517884,inside
-14.387299,-21.61515,inside
-9.937284,-9.96476,inside
-27.160824,8.263058,inside
-12.176632,-11.256223,inside
-9.58261,-17.562164,inside
-4.2054267,-10.689031,inside
8.159439,22.014372,inside
21.66856,25.124853,inside
1.0125133,28.446661,inside
-12.823681,-9.446393,inside
0.8906799,-1.9762459,inside
-11.683778,-19.840612,inside
-14.530954,-11.183383,inside
-11.8551855,-15.815167,inside
-1.2250166,-1.1120822,inside
-7.554659,-6.10873,inside
-4.070179,-10.195488,inside
-20.02309,-8.196872,inside
-4.513983,-17.390284,inside
-12.082451,-24.927137,inside
-3.3070378,26.716494,inside
6.3328514,2.5870864,inside
3.7520092,28.271786,inside
-6.2165995,-7.5258365,inside
-5.3213496,7.3269267,inside
-10.08272,-4.4168687,inside
-9.773609,-5.897687,inside
-4.2325344,-6.1563377,inside
-19.502234,26.410725,inside
-22.185717,13.831763,inside
-9.330041,-22.415552,inside
20.286373,-13.642277,inside
-17.145203,-5.8322577,inside
-3.7357385,-20.316181,inside
-9.849454,-4.6322093,inside
12.128397,25.606903,inside
-3.222891,-18.974112,inside
-14.888902,-5.4393897,inside
0.82078123,-7.8324795,inside
18.083054,4.0982404,inside
-22.963192,20.434233,inside
-17.644539,-13.927049,inside
-6.3590174,2.8029583,inside
-8.628189,-4.463972,inside
-17.388214,-7.4948354,inside
-1.4740514,-5.0015397,inside
-25.572153,21.483086,inside
-17.553879,22.715452,inside
-2.7907493,-7.7615504,inside
-8.761728,10.7986765,inside
-5.7737584,-3.8952794,inside
-20.97508,-8.156533,inside
-14.563968,-11.379367,inside
-11.863328,26.213625,inside
-7.755925,-11.138733,inside
-9.265641,-8.437053,inside
-12.007602,-25.11284,inside
2.8712099,-5.391639,inside
1.0430741,-6.7460737,inside
-1.7070439,-5.194915,inside
3.5702333,26.589893,inside
-12.768913,-13.431697,inside
-11.726664,5.0403075,inside
-27.970383,-21.923199,inside
-16.285395,-5.1484084,inside
-22.297335,15.626381,inside
-7.263253,-7.731386,inside
-0.369252,-3.1109445,inside
-7.497355,3.8444824,inside
-22.34347,-13.981718,inside
-3.6281745,8.655763,inside
-14.163438,-23.86283,inside
-23.548464,4.3421135,inside
17.06351,-24.205488,inside
-2.606656,-18.263536,inside
-6.1323643,-9.080037,inside
-8.704323,-11.41434,inside
-0.59130955,-2.8897798,inside
-1.2530609,15.986697,inside
-8.030815,-4.7378883,inside
-3.6949039,-8.424042,inside
-10.409501,-11.198065,inside
-4.4918556,-17.35343,inside
-23.093678,-4.1334476,inside
-20.095621,16.4326,inside
-12.013698,-25.215527,inside
1.016847,-6.5702243,inside
-20.40212,22.929731,inside
-22.241892,9.32978,inside
-19.381361,20.26402,inside
-7.35925,-16.316269,inside
-5.346749,-5.697125,inside
-5.24675,-5.806478,inside
9.348142,-18.156965,inside
-17.663124,-12.866479,inside
-8.958599,2.5150418,inside
-29.26292,17.27557,inside
3.3461375,5.5834694,inside
16.266335,-4.648042,inside
-6.0198817,-19.651903,inside
4.0287375,-3.9090703,inside
-23.70947,15.462403,inside
8.180652,23.592012,inside
-13.112752,-17.91032,inside
6.117417,-6.672004,inside
-13.486115,2.7785804,inside
-5.569055,-12.223261,inside
-14.787197,-0.60725117,inside
-18.051058,11.630465,inside
-5.1877494,-11.073619,inside
-2.8173242,-13.887929,inside
-6.161337,3.4286635,inside
-9.402538,-22.517696,inside
-3.2162638,-21.763685,inside
-9.133377,-16.957457,inside
10.344616,-4.222873,inside
0.45582154,-2.9596887,inside
3.0593925,-10.583287,inside
-10.310219,-14.428902,inside
-7.5446033,-6.1459355,inside
-3.5153923,-9.300187,inside
6.8775344,-2.1573305,inside
4.2220187,3.8801715,inside
-8.618782,13.398738,inside
-4.389618,3.2955782,inside
-18.443682,-1.1627328,inside
-15.896455,-19.41953,inside
-1.9607854,-8.912681,inside
-17.646313,-14.034024,inside
-4.669636,1.3719792,inside
-5.781677,-11.508074,inside
-16.530758,-10.436498,inside
-13.040155,-16.972801,inside
-2.9741092,4.4508214,inside
-11.962202,-6.8137655,inside
-17.554571,-9.385538,inside
-3.1506777,-6.8407664,inside
-3.8172014,-12.301954,inside
-5.1050825,-5.1771665,inside
13.511976,-15.299404,inside
-11.253046,-5.266196,inside
4.5378284,-17.064758,inside
-9.450509,-1.9629494,inside
-20.11168,10.785045,inside
-22.309336,15.836386,inside
7.8593526,14.637729,inside
-15.219863,-8.765811,inside
-21.779058,0.99976885,inside
-1.2886344,5.945919,inside
-4.2603874,6.995323,inside
-11.966621,-24.948902,inside
3.7032666,-27.005388,inside
0.27750814,-4.232223,inside
-4.7220416,-7.257008,inside
-8.061245,-15.084706,inside
-14.638522,-17.34675,inside
-19.968529,-12.2059145,inside
-5.309994,-14.415197,inside
-3.07737,-26.638248,inside
-2.0644562,-6.7008824,inside
8.686327,15.945692,inside
-8.570291,-23.12439,inside
-32.06711,6.3184276,inside
-7.3539805,-4.44685,inside
-0.99126834,-12.917821,inside
-11.963333,-4.0235877,inside
-6.237538,-7.286949,inside
36.876015,-11.496378,inside
-5.435822,-15.290541,inside
-1.9690914,-28.574404,inside
-2.6144168,-5.551651,inside
-7.816399,-22.567327,inside
2.2710938,24.706184,inside
-9.885556,-7.4515977,inside
-8.195514,11.915391,inside
-4.6809344,10.149773,inside
-4.6173325,-17.331621,inside
-7.0653496,-7.701391,inside
-4.0699043,3.145728,inside
-24.169542,-18.807285,inside
29.417492,-15.486905,inside
-11.901026,-1.9825435,inside
-12.411522,-13.214803,inside
4.0775714,28.345638,inside
-5.1720276,-6.808607,inside
-14.03522,-8.509926,inside
-13.823641,-18.812023,inside
-2.8263469,15.79472,inside
-0.27298096,-10.70891,inside
7.7946467,1.0394773,inside
2.8511844,-4.217776,inside
-21.03488,0.261258,inside
3.391707,-25.09374,inside
6.5035324,1.3567802,inside
-20.415243,-11.079176,inside
-10.35613,-14.481943,inside
-11.868977,-4.3871036,inside
-17.47551,22.618114,inside
-1.7764622,-1.1052694,inside
-12.913728,-2.392882,inside
-13.945196,-1.8586487,inside
23.610708,-10.773245,inside
-1.1272881,-2.69428,inside
-5.0041947,-1.6489805,inside
-8.596956,-5.3236427,inside
-19.19366,-12.031826,inside
-3.3490257,-2.2411273,inside
-11.031717,-3.1066,inside
-14.775678,13.292261,inside
-9.036304,-18.525843,inside
-12.806479,-16.770058,inside
-6.347745,-15.266615,inside
-10.79159,-16.749754,inside
29.417635,-15.486841,inside
-9.107214,-2.250903,inside
4.2989855,9.048558,inside
-2.3374646,-14.567896,inside
-26.670105,25.981066,inside
3.313997,-5.9807916,inside
-9.441144,27.390057,inside
-24.908907,19.402983,inside
-9.254238,15.409892,inside
19.295221,-7.161491,inside
-15.434196,-12.8175955,inside
-3.8543532,-17.55263,inside
10.610941,14.9193,inside
-6.1136584,-3.5163383,inside
-0.6168098,-5.572302,inside
0.12841877,-4.9484262,inside
-7.4236946,-4.8450055,inside
1.2977802,-8.143861,inside
-23.434763,13.274661,inside
-13.121679,15.589345,inside
-5.376486,-32.087822,inside
1.9279251,-5.619267,inside
-1.4427478,-0.5426123,inside
1.9914013,5.111452,inside
16.499828,-21.800259,inside
8.764514,24.221825,inside
0.18264645,15.049905,inside
-8.056755,-5.976089,inside
-1.855576,-13.342948,inside
-4.7099366,-21.712048,inside
-24.119167,15.474199,inside
8.237827,-14.394984,inside
1.2831064,3.9868472,inside
-16.924204,25.47633,inside
-5.520917,-8.374886,inside
-27.969913,-21.923481,inside
-2.1519063,-3.5155528,inside
18.960218,-13.755467,inside
-14.352201,1.0641334,inside
14.666576,1.1942583,inside
1.4907091,-12.399512,inside
-9.407121,-18.928627,inside
-5.324573,7.5006633,inside
-9.545608,-3.3950891,inside
4.774343,2.6670015,inside
-19.428223,-8.667174,inside
-10.643198,-20.810623,inside
-3.4478638,1.8831023,inside
12.036216,-4.582744,inside
-5.2414427,-4.6255913,inside
-12.313284,-12.687363,inside
-4.9824014,-3.9110405,inside
-6.6771226,-11.67672,inside
-4.4998465,-4.8657846,inside
6.356382,-19.34981,inside
-22.511644,-19.559063,inside
21.880781,-13.708526,inside
-6.960212,-10.59031,inside
-11.829099,-17.12044,inside
-2.7317393,0.9865661,inside
-7.923692,5.659571,inside
20.899693,-5.659018,inside
-9.673716,-11.183881,inside
22.763992,-15.371433,inside
-17.935184,0.16875944,inside
-7.1331735,-3.9112453,inside
0.06768865,-6.7378006,inside
-15.948155,-18.21133,inside
6.371823,16.575966,inside
-23.365242,0.5862918,inside
-12.510268,-8.074314,inside
-19.820187,1.6615741,inside
0.95835775,1.9643325,inside
0.43287992,8.874588,inside
-8.183948,-21.631184,inside
-5.1414213,-11.378973,inside
-0.43082383,-22.084028,inside
-5.2987323,-8.507463,inside
-13.068765,-7.043428,inside
-4.8906527,6.291054,inside
-5.9759645,3.4877634,inside
-8.771147,-21.637917,inside
2.8948438,-4.392798,inside
-3.0458803,-8.766367,inside
-4.2784085,2.170474,inside
0.83134747,0.5239293,inside
6.6137633,13.704367,inside
30.554392,-22.905653,inside
-15.761922,6.7942996,inside
-0.21811269,-3.2938209,inside
-3.5026436,-7.2836676,inside
1.5449278,-2.811109,inside
-31.697964,7.2089467,inside
-15.183512,-12.162561,inside
9.6407385,16.27381,inside
-2.3622835,-4.689047,inside
-27.969778,-21.923475,inside
-9.748621,-24.775341,inside
6.047357,-19.936415,inside
-7.213482,-19.830688,inside
-20.74365,-16.965887,inside
-4.270611,3.3169422,inside
-22.99558,-10.902526,inside
-7.9931164,-15.148853,inside
-3.8589337,-5.2620907,inside
-12.933087,-4.353917,inside
0.9229776,-4.1010923,inside
-8.4627075,-7.0577617,inside
2.9519496,-3.4781444,inside
-21.287516,15.858446,inside
3.782401,-16.362715,inside
-1.9383739,-8.48024,inside
-9.222119,-3.8093104,inside
-30.267078,6.149588,inside
-3.8202746,-5.2522755,inside
9.040588,-18.724867,inside
36.876015,-11.496378,inside
-16.203691,-5.1802974,inside
-29.67756,13.997901,inside
30.554392,-22.905653,inside
9.099107,0.619134,inside
0.76907927,-2.2031765,inside
7.2623067,-22.639668,inside
-5.754202,-18.868784,inside
-30.2055,-9.94246,inside
-9.388262,-3.4282494,inside
-4.8869205,-13.231375,inside
-14.248576,7.564961,inside
-29.243004,17.260082,inside
7.1168947,-19.508148,inside
-31.69111,4.8515544,inside
-17.505953,-7.3495936,inside
-8.474521,-7.676218,inside
-2.7248108,12.156902,inside
-16.120378,-4.339955,inside
-0.6655965,-5.517684,inside
-26.670105,25.981066,inside
-13.813754,-4.297276,inside
-2.88919,-11.0127325,inside
-0.9874634,-26.425879,inside
-17.134592,-5.916024,inside
-15.02221,-3.9967806,inside
-4.5714803,-4.222831,inside
0.7017794,-5.288112,inside
-4.15148,-5.3307886,inside
-2.659548,-7.9258013,inside
-4.9134316,-3.5761003,inside
-25.042177,17.802658,inside
-18.116985,1.5274193,inside
7.3315034,-5.962158,inside
-27.96993,-21.923536,inside
8.967445,24.373343,inside
2.0502107,8.880526,inside
-1.7530794,-27.36171,inside
15.188058,-0.76277745,inside
-7.5674257,-4.3368196,inside
21.12241,-20.210526,inside
-3.1419277,-26.728094,inside
-17.5576,-12.829649,inside
2.6952245,-2.351891,inside
16.187012,-6.4648085,inside
14.676951,-23.864622,inside
-11.553432,-3.840677,inside
-15.623861,-17.356441,inside
3.8398762,5.1400704,inside
-10.58344,-5.6449537,inside
-7.5195837,-6.6809144,inside
-12.093596,-1.529666,inside
-3.4693742,0.18399768,inside
2.401991,-9.488535,inside
-2.1046007,-23.528849,inside
11.773038,-7.286669,inside
-26.359259,-12.254387,inside
-8.485411,-14.828833,inside
-29.809412,9.346579,inside
-28.39496,5.225363,inside
-9.723147,15.210384,inside
-28.535969,6.4323955,inside
-7.520919,-14.468709,inside
5.9935865,15.696925,inside
-6.598716,-11.291332,inside
18.836912,-19.087639,inside
2.4142468,-1.3594252,inside
-4.431158,3.3909583,inside
3.19453,15.123209,inside
-2.653661,-2.5451462,inside
-15.065217,-26.369272,inside
-3.040567,-13.94014,inside
-18.971819,-10.692614,inside
-19.897871,1.5409037,inside
-3.2679029,-18.9636,inside
-9.481276,11.745481,inside
2.7714717,-4.403491,inside
-6.926735,5.760386,inside
-4.4506397,8.679301,inside
-4.3721905,-20.424377,inside
-10.283189,-19.333813,inside
-5.218196,-2.7991886,inside
-7.735254,-17.767878,inside
-6.879385,-4.521706,inside
9.458836,-4.5030074,inside
-7.668638,-7.5450215,inside
-9.538908,-17.55325,inside
-11.485377,-24.584682,inside
-3.492043,0.86989045,inside
-6.2455354,-21.973825,inside
-8.723348,-21.96972,inside
7.3017626,-24.151001,inside
3.009327,-9.935214,inside
-20.899727,-12.791283,inside
-9.368109,-7.2716784,inside
-19.105724,11.508544,inside
-19.071589,0.1602509,inside
-3.8177557,-0.715485,inside
-22.19937,-6.068433,inside
-0.20295672,-3.9127815,inside
-14.161536,-11.107612,inside
-5.0635357,-12.642135,inside
17.92515,-11.948729,inside
-0.678993,-11.731456,inside
-19.534147,8.244443,inside
0.43232888,-5.2434464,inside
-2.2481647,-7.528946,inside
-3.3816164,-14.819677,inside
-5.67379,-2.917904,inside
15.599617,14.885369,inside
-15.25267,9.328207,inside
-12.381982,4.8722982,inside
-5.309505,-23.673452,inside
4.180112,28.420948,inside
7.3686132,-8.082912,inside
0.5749284,-8.735324,inside
-18.984879,8.648207,inside
7.078646,-5.978506,inside
-6.34268,-10.360747,inside
-11.249325,-1.7198752,inside
-19.720015,26.193647,inside
-7.552036,-12.308824,inside
-14.119781,-17.30815,inside
-2.6706653,-7.172052,inside
5.6808395,19.25367,inside
-5.193381,0.4273622,inside
-15.1985235,-15.373873,inside
-4.445914,8.737783,inside
-2.8099484,-0.6303854,inside
12.197673,-21.919636,inside
-10.982555,-6.109697,inside
-10.309309,-3.933243,inside
1.8069155,-1.558941,inside
-21.774195,14.8696,inside
-3.334848,0.24858062,inside
-0.76863545,-9.897525,inside
7.4362054,8.618331,inside
-12.471147,0.6007773,inside
-1.241405,-8.076558,inside
-5.5203853,-1.3780304,inside
-5.8729873,-2.7070026,inside
-28.44606,5.028648,inside
19.374504,-24.381674,inside
-20.111458,-5.7828937,inside
30.55439,-22.90552,inside
